timestamp,open,high,low,close,volume
2022-06-12,0.35050000,0.35190000,0.32370000,0.32480000,42832653.00000000
2022-06-13,0.32440000,0.32950000,0.28790000,0.30390000,115411090.75000000
2022-06-14,0.30400000,0.31100000,0.28210000,0.30860000,94138951.00000000
2022-06-15,0.30860000,0.39830000,0.27830000,0.34020000,127342395.00000000
2022-06-16,0.34030000,0.34480000,0.29580000,0.30200000,73989009.00000000
2022-06-17,0.30210000,0.31810000,0.29880000,0.31020000,41537309.00000000
2022-06-18,0.31020000,0.31490000,0.27510000,0.29590000,62017145.00000000
2022-06-19,0.29590000,0.31940000,0.28460000,0.31460000,55927909.00000000
2022-06-20,0.31450000,0.32700000,0.30120000,0.31860000,43502316.00000000
2022-06-21,0.31850000,0.34420000,0.31450000,0.32570000,44107119.00000000
2022-06-22,0.32570000,0.33200000,0.31200000,0.31380000,36120903.00000000
2022-06-23,0.31380000,0.33780000,0.31200000,0.33610000,31109121.00000000
2022-06-24,0.33610000,0.35850000,0.33460000,0.34970000,37126123.00000000
2022-06-25,0.34970000,0.35740000,0.33480000,0.35150000,30284166.00000000
2022-06-26,0.35190000,0.36040000,0.33130000,0.33210000,26667075.00000000
2022-06-27,0.33190000,0.34660000,0.32480000,0.33110000,27184860.00000000
2022-06-28,0.33110000,0.33760000,0.31050000,0.31260000,29951272.00000000
2022-06-29,0.31270000,0.31700000,0.29500000,0.30170000,45922030.00000000
2022-06-30,0.30180000,0.31740000,0.28370000,0.31470000,63403479.00000000
2022-07-01,0.31480000,0.32390000,0.29940000,0.30660000,52139085.00000000
2022-07-02,0.30650000,0.31200000,0.29890000,0.30760000,39577636.00000000
2022-07-03,0.30760000,0.31550000,0.30110000,0.30960000,23535490.00000000
2022-07-04,0.30960000,0.32110000,0.29990000,0.31960000,31432233.00000000
2022-07-05,0.31970000,0.32300000,0.30120000,0.30780000,29966506.00000000
2022-07-06,0.30780000,0.31320000,0.30190000,0.31080000,29748252.00000000
2022-07-07,0.31090000,0.32560000,0.31000000,0.32240000,34557306.00000000
2022-07-08,0.32240000,0.32860000,0.30960000,0.31410000,34790596.00000000
2022-07-09,0.31410000,0.32420000,0.31400000,0.32140000,23761450.00000000
2022-07-10,0.32150000,0.32300000,0.30580000,0.31010000,24894545.00000000
2022-07-11,0.31040000,0.31050000,0.29650000,0.29700000,25984217.00000000
2022-07-12,0.29710000,0.30460000,0.29160000,0.29260000,23515987.00000000
2022-07-13,0.29250000,0.31120000,0.28980000,0.31000000,35872400.00000000
2022-07-14,0.31000000,0.33290000,0.30120000,0.32960000,47603300.00000000
2022-07-15,0.32990000,0.33280000,0.32060000,0.32750000,40805908.00000000
2022-07-16,0.32750000,0.34570000,0.32470000,0.34050000,44246344.00000000
2022-07-17,0.34050000,0.34380000,0.33260000,0.33650000,36415648.00000000
2022-07-18,0.33650000,0.36910000,0.33610000,0.35950000,52800159.00000000
2022-07-19,0.35950000,0.37860000,0.34620000,0.37200000,54178511.00000000
2022-07-20,0.37200000,0.37750000,0.34130000,0.34460000,55675553.00000000
2022-07-21,0.34460000,0.35170000,0.33280000,0.34920000,41849733.00000000
2022-07-22,0.34910000,0.35770000,0.33310000,0.33750000,34655996.00000000
2022-07-23,0.33750000,0.34430000,0.32570000,0.33480000,28019345.00000000
2022-07-24,0.33500000,0.34810000,0.33440000,0.34020000,23147881.00000000
2022-07-25,0.34030000,0.34360000,0.31130000,0.31190000,30414302.00000000
2022-07-26,0.31190000,0.31280000,0.30110000,0.31130000,25180863.00000000
2022-07-27,0.31120000,0.32910000,0.30540000,0.32880000,36487328.00000000
2022-07-28,0.32880000,0.34260000,0.31890000,0.33650000,40470446.00000000
2022-07-29,0.33640000,0.34530000,0.32520000,0.33690000,56503804.00000000
2022-07-30,0.33670000,0.35490000,0.32910000,0.33770000,56948673.00000000
2022-07-31,0.33780000,0.35600000,0.33030000,0.33610000,48931076.00000000
2022-08-01,0.33600000,0.34450000,0.33020000,0.34250000,44523623.00000000
2022-08-02,0.34250000,0.34820000,0.32000000,0.32660000,43484809.00000000
2022-08-03,0.32660000,0.33930000,0.31750000,0.32660000,36063947.00000000
2022-08-04,0.32650000,0.34210000,0.32550000,0.33630000,38994524.00000000
2022-08-05,0.33640000,0.35990000,0.33420000,0.35860000,38398268.00000000
2022-08-06,0.35860000,0.35960000,0.34650000,0.34910000,29127361.00000000
2022-08-07,0.34900000,0.36630000,0.34230000,0.35590000,34513071.00000000
